time_s,T_core_C,T_skin_C,T_layer1_C,T_pcm_C,T_layer3_C,skin_blood_flow_eq_L_m2_h,skin_blood_flow_actual_L_m2_h,d_skin_blood_flow_dt_L_m2_h_s,tau_blood_flow_s,alpha_skin,d_alpha_skin_dt_1_s,C_core_J_K,C_skin_J_K,q_cs_W_m2,q_res_lat_W_m2,q_res_sens_W_m2,q_res_total_W_m2,q_s1_W_m2,q_12_W_m2,q_23_W_m2,q_3inf_W_m2,h_in_W_m2K,h_nat_W_m2K,h_forced_W_m2K,h_out_W_m2K,wind_speed_m_s,metabolic_rate_W_m2,c_eff_pcm_J_kgK,pcm_phase_fraction,pcm_latent_released_J,dm_core_to_skin_kg_s,enthalpy_mass_transfer_W,energy_balance_residual_J
2195,37.5247570555,28.9220104069,-25.9345001173,-27.7605761367,-29.0925775551,1.85895829832,1.95979407236,-0.00058286574593,173,0.334552286456,6.70477238765e-05,139344.751216,70055.248784,65.0302309304,9.4116,9.6348,19.0464,214.999580152,215.329195361,215.547005367,215.727135765,4,4.3252129087,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00402286343259,526.839835684,-1.89364420203
2200,37.5252848902,28.9129524092,-25.9363840613,-27.7622183812,-29.0940421024,1.85647733149,1.95688592383,-0.000580396487505,173,0.334887196829,6.69165119567e-05,139274.620984,70125.3790159,65.0735641119,9.4116,9.6348,19.0464,214.971462824,215.300694366,215.518250082,215.698169931,4,4.32506771404,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.0040149907174,525.816210052,-1.89364419598
2205,37.5258104207,28.9039046013,-25.9382658144,-27.76385871,-29.0955049393,1.85400575783,1.95399007945,-0.000577944055606,173,0.335221452443,6.67858200159e-05,139204.627859,70195.3721415,65.1168614692,9.4116,9.6348,19.0464,214.943376845,215.27222584,215.48952801,215.669237924,4,4.32492267435,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00400714920095,524.796609137,-1.89364419039
2210,37.5263336464,28.894866954,-25.9401453829,-27.7654971288,-29.0969660709,1.85154352088,1.95110645549,-0.000575508292539,173,0.33555505589,6.66556448127e-05,139134.771297,70265.2287034,65.1601229125,9.4116,9.6348,19.0464,214.915322127,215.243789689,215.460839053,215.640339645,4,4.32477778918,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00399933868876,523.781007818,-1.89364418446
2215,37.5268545666,28.8858394386,-25.9420227732,-27.7671336431,-29.0984255021,1.84909056465,1.948234969,-0.000573089042494,173,0.335888009747,6.65259831338e-05,139065.050759,70334.9492409,65.2033483538,9.4116,9.6348,19.0464,214.887298582,215.215385821,215.432183115,215.611474998,4,4.32463305808,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00399155898803,522.769381196,-1.89364417898
2220,37.5273731806,28.8768220264,-25.9438979916,-27.7687682586,-29.0998832378,1.84664683359,1.9453755378,-0.000570686151514,173,0.336220316572,6.6396831794e-05,138995.46571,70404.5342902,65.246537707,9.4116,9.6348,19.0464,214.859306122,215.187014142,215.403560102,215.582643882,4,4.32448848061,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00398380990764,521.761704586,-1.8936441734
2225,37.5278894878,28.8678146886,-25.9457710444,-27.7704009807,-29.1013392831,1.8442122726,1.94252808047,-0.000568299467466,173,0.33655197891,6.62681876355e-05,138926.015616,70473.9843837,65.2896908879,9.4116,9.6348,19.0464,214.83134466,215.158674562,215.374969917,215.553846201,4,4.32434405632,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00397609125813,520.757953517,-1.89364416723
2230,37.5284034874,28.8588173968,-25.947641938,-27.7720318149,-29.1027936427,1.84178682704,1.93969251636,-0.00056592884002,173,0.336882999288,6.61400475279e-05,138856.699949,70543.300051,65.3328078138,9.4116,9.6348,19.0464,214.803414107,215.130366988,215.346412467,215.525081858,4,4.32419978478,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00396840285168,519.75810373,-1.89364416117
2235,37.5289151789,28.8498301225,-25.9495106785,-27.7736607668,-29.1042463217,1.83937044269,1.93686876556,-0.000563574120619,173,0.33721338022,6.60124083676e-05,138787.518182,70612.4818181,65.3758884042,9.4116,9.6348,19.0464,214.775514379,215.102091329,215.317887656,215.496350755,4,4.32405566554,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00396074450206,518.762131175,-1.8936441571
2240,37.5294245615,28.8408528377,-25.9513772723,-27.7752878417,-29.1056973249,1.83696306578,1.93405674889,-0.000561235162453,173,0.337543124202,6.58852670776e-05,138718.469792,70681.5302079,65.4189325801,9.4116,9.6348,19.0464,214.747645388,215.073847494,215.289395391,215.467652796,4,4.32391169817,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00395311602466,517.77001201,-1.89364415
2245,37.5299316348,28.8318855139,-25.9532417254,-27.7769130451,-29.1071466572,1.83456464297,1.93125638791,-0.000558911820439,173,0.337872233715,6.57586206075e-05,138649.55426,70750.44574,65.461940264,9.4116,9.6348,19.0464,214.719807048,215.045635392,215.260935579,215.438987885,4,4.32376788224,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00394551723645,516.781722596,-1.89364414464
2250,37.5304363981,28.8229281234,-25.9551040441,-27.7785363825,-29.1085943233,1.83217512134,1.9284676049,-0.000556603951192,173,0.338200711228,6.56324659326e-05,138580.771069,70819.228931,65.5049113805,9.4116,9.6348,19.0464,214.691999273,215.017454934,215.232508126,215.410355926,4,4.32362421731,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00393794795596,515.797239497,-1.89364414057
2255,37.5309388507,28.8139806381,-25.9569642345,-27.7801578592,-29.1100403281,1.82979444839,1.92569032284,-0.000554311413002,173,0.338528559189,6.55068000543e-05,138512.119706,70887.8802943,65.5478458556,9.4116,9.6348,19.0464,214.664221979,214.989306029,215.204112939,215.381756825,4,4.32348070294,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00393040800326,514.816539476,-1.8936441344
2260,37.5314389922,28.8050430302,-25.9588223028,-27.7817774805,-29.1114846764,1.82742257206,1.92292446545,-0.000552034065809,173,0.338855780038,6.53816199992e-05,138443.59966,70956.4003399,65.590743617,9.4116,9.6348,19.0464,214.63647508,214.961188588,215.175749926,215.353190486,4,4.32333733871,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00392289719995,513.839599495,-1.89364412928
2265,37.5319368219,28.7961152721,-25.960678255,-27.7833952519,-29.112927373,1.82505944068,1.9201699571,-0.000549771771183,173,0.339182376194,6.52569228194e-05,138375.210425,71024.7895751,65.633604594,9.4116,9.6348,19.0464,214.608758492,214.933102523,215.147418995,215.324656815,4,4.32319412419,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00391541536916,512.866396711,-1.89364412369
2270,37.5324323393,28.7871973363,-25.9625320972,-27.7850111786,-29.1143684227,1.82270500301,1.91742672288,-0.000547524392299,173,0.339508350066,6.51327055915e-05,138306.951496,71093.0485038,65.6764287175,9.4116,9.6348,19.0464,214.581072131,214.905047744,215.119120055,215.296155717,4,4.32305105895,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00390796233549,511.896908476,-1.89364411868
2275,37.5329255439,28.7782891952,-25.9643838355,-27.7866252659,-29.1158078301,1.82035920819,1.91469468854,-0.000545291793913,173,0.339833704045,6.50089654172e-05,138238.822373,71161.1776271,65.7192159199,9.4116,9.6348,19.0464,214.553415913,214.877024163,215.090853014,215.2676871,4,4.32290814257,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00390053792503,510.93111233,-1.89364411344
2280,37.533416435,28.7693908216,-25.9662334759,-27.7882375192,-29.1172456,1.8180220058,1.91197378053,-0.000543073842343,173,0.34015844051,6.48856994224e-05,138170.822557,71229.1774429,65.7619661351,9.4116,9.6348,19.0464,214.525789754,214.849031693,215.062617781,215.239250869,4,4.32276537462,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00389314196534,509.968986004,-1.89364410704
2285,37.5339050123,28.7605021882,-25.9680810244,-27.7898479436,-29.118681737,1.81569334578,1.90926392593,-0.000540870405443,173,0.340482561825,6.47629047569e-05,138102.951554,71297.0484462,65.8046792988,9.4116,9.6348,19.0464,214.498193571,214.821070245,215.034414266,215.210846932,4,4.32262275469,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00388577428541,509.010507419,-1.89364410308
2290,37.5343912751,28.751623268,-25.969926487,-27.7914565445,-29.120116246,1.8133731785,1.9065650525,-0.000538681352585,173,0.340806070339,6.46405785946e-05,138035.208871,71364.7911289,65.8473553478,9.4116,9.6348,19.0464,214.470627282,214.793139732,215.006242379,215.182475197,4,4.32248028235,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00387843471568,508.055654675,-1.89364409551
2295,37.5348752231,28.7427540339,-25.9717698695,-27.793063327,-29.1215491314,1.81106145469,1.90387708864,-0.000536506554639,173,0.341128968387,6.45187181331e-05,137967.59402,71432.4059803,65.8899942205,9.4116,9.6348,19.0464,214.443090803,214.765240069,214.97810203,215.154135571,4,4.32233795718,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00387112308798,507.104406061,-1.89364409132
2300,37.5353568556,28.7338944591,-25.973611178,-27.7946682962,-29.122980398,1.80875812548,1.90119996341,-0.000534345883946,173,0.341451258292,6.43973205929e-05,137900.106514,71499.8934863,65.9325958569,9.4116,9.6348,19.0464,214.415584053,214.737371168,214.949993129,215.125827963,4,4.32219577878,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00386383923557,506.156740044,-1.89364408818
2305,37.5358361722,28.7250445169,-25.9754504183,-27.7962714575,-29.1244100504,1.80646314239,1.89853360647,-0.000532199214305,173,0.34177294236,6.4276383218e-05,137832.74587,71567.2541302,65.9751601983,9.4116,9.6348,19.0464,214.388106951,214.709532943,214.921915589,215.097552281,4,4.32205374672,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00385658299308,505.21263527,-1.89364408085
2310,37.5363131725,28.7162041806,-25.9772875964,-27.7978728159,-29.1258380931,1.80417645731,1.89587794814,-0.000530066420946,173,0.342094022886,6.41559032751e-05,137765.511608,71634.4883924,66.0176871872,9.4116,9.6348,19.0464,214.360659414,214.681725308,214.893869319,215.069308434,4,4.32191186059,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.0038493541965,504.272070565,-1.89364407747
2315,37.5367878559,28.7073734237,-25.9791227179,-27.7994723765,-29.1272645308,1.80189802251,1.89323291934,-0.000527947380516,173,0.342414502151,6.40358780533e-05,137698.40325,71701.5967503,66.0601767678,9.4116,9.6348,19.0464,214.333241362,214.653948179,214.865854233,215.041096333,4,4.32177011998,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.0038421526832,503.335024926,-1.89364407095
2320,37.5372602221,28.6985522197,-25.9809557889,-27.8010701445,-29.1286893679,1.79962779062,1.89059845161,-0.000525841971057,173,0.34273438242,6.39163048645e-05,137631.420321,71768.5796788,66.1026288856,9.4116,9.6348,19.0464,214.305852714,214.62620147,214.837870242,215.012915885,4,4.32162852449,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00383497829187,502.401477527,-1.89364406699
2325,37.5377302706,28.6897405424,-25.982786815,-27.8026661249,-29.1301126092,1.79736571466,1.88797447711,-0.000523750071986,173,0.343053665948,6.37971810422e-05,137564.56235,71835.4376495,66.1450434872,9.4116,9.6348,19.0464,214.278493389,214.598485096,214.809917258,214.984767003,4,4.3214870737,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00382783086253,501.471407713,-1.89364405931
2330,37.538198001,28.6809383655,-25.9846158021,-27.8042603228,-29.131534259,1.79511174799,1.88536092857,-0.000521671564078,173,0.343372354975,6.36785039421e-05,137497.828868,71902.1711318,66.1874205207,9.4116,9.6348,19.0464,214.251163308,214.570798974,214.781995195,214.956649595,4,4.32134576721,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00382071023652,500.544794997,-1.89364405512
2335,37.5386634129,28.6721456629,-25.9864427559,-27.8058527432,-29.1329543218,1.79286584435,1.88275773935,-0.000519606329446,173,0.343690451728,6.35602709414e-05,137431.219408,71968.7805918,66.2297599355,9.4116,9.6348,19.0464,214.223862391,214.543143019,214.754103967,214.928563574,4,4.32120460461,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00381361625648,499.621619062,-1.89364405058
2340,37.5391265058,28.6633624088,-25.9882676821,-27.8074433912,-29.1343728023,1.79062795784,1.88016484335,-0.000517554251524,173,0.34400795842,6.34424794388e-05,137364.733507,72035.2664932,66.2720616821,9.4116,9.6348,19.0464,214.196590558,214.515517148,214.726243485,214.900508851,4,4.32106358551,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00380654876633,498.701859757,-1.89364404499
2345,37.5395872794,28.6545885771,-25.9900905864,-27.8090322718,-29.1357897047,1.78839804289,1.8775821751,-0.000515515215046,173,0.344324877254,6.33251268541e-05,137298.370703,72101.6292969,66.3143257126,9.4116,9.6348,19.0464,214.16934773,214.487921277,214.698413665,214.872485337,4,4.32092270949,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00379950761125,497.785497093,-1.8936440415
2350,37.5400457333,28.6458241423,-25.9919114746,-27.8106193898,-29.1372050337,1.78617605431,1.87500966966,-0.000513489106035,173,0.344641210416,6.32082106282e-05,137232.130539,72167.8694611,66.35655198,9.4116,9.6348,19.0464,214.14213383,214.460355324,214.670614421,214.844492944,4,4.32078197617,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00379249263769,496.872511246,-1.89364403451
2355,37.540501867,28.6370690785,-25.9937303522,-27.8122047504,-29.1386187935,1.78396194724,1.87244726268,-0.000511475811779,173,0.344956960083,6.30917282225e-05,137166.012559,72233.9874414,66.3987404387,9.4116,9.6348,19.0464,214.114948777,214.432819206,214.642845667,214.816531584,4,4.32064138514,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00378550369335,495.962882553,-1.89364403056
2360,37.5409556804,28.6283233602,-25.9955472249,-27.8137883583,-29.1400309886,1.78175567717,1.86989489037,-0.000509475220814,173,0.345272128417,6.29756771192e-05,137100.016309,72299.9836905,66.4408910441,9.4116,9.6348,19.0464,214.087792495,214.40531284,214.615107319,214.788601171,4,4.32050093601,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00377854062715,495.056591509,-1.89364402613
2365,37.5414071729,28.6195869621,-25.9973620983,-27.8153702186,-29.1414416234,1.77955719992,1.86735248948,-0.000507487222914,173,0.345586717569,6.28600548206e-05,137034.141341,72365.8586589,66.483003753,9.4116,9.6348,19.0464,214.060664905,214.377836146,214.587399292,214.760701618,4,4.32036062838,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00377160328924,494.153618768,-1.8936440188
2370,37.5418563443,28.6108598587,-25.999174978,-27.8169503361,-29.1428507024,1.77736647166,1.86481999733,-0.000505511709066,173,0.345900729676,6.27448588493e-05,136968.387206,72431.6127941,66.5250785233,9.4116,9.6348,19.0464,214.033565931,214.350389042,214.559721502,214.732832838,4,4.32022046186,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00376469153096,493.253945138,-1.89364401356
2375,37.5423031942,28.6021420249,-26.0009858696,-27.8185287157,-29.1442582297,1.7751834489,1.86229735176,-0.00050354857146,173,0.346214166864,6.26300867475e-05,136902.753459,72497.2465413,66.567115314,9.4116,9.6348,19.0464,214.006495494,214.322971445,214.532073864,214.704994745,4,4.32008043606,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00375780520485,492.357551584,-1.89364401158
2380,37.5427477223,28.5934334355,-26.0027947785,-27.8201053622,-29.1456642098,1.77300808847,1.85978449117,-0.00050159770347,173,0.346527031246,6.25157360773e-05,136837.239657,72562.7603429,66.6091140853,9.4116,9.6348,19.0464,213.979453519,214.295583277,214.504456296,214.677187254,4,4.31994055059,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00375094416464,491.464419222,-1.89364400588
2385,37.5431899282,28.5847340656,-26.0046017104,-27.8216802805,-29.147068647,1.77084034752,1.85728135446,-0.000499658999637,173,0.346839324923,6.24018044203e-05,136771.845361,72628.1546389,66.6510747983,9.4116,9.6348,19.0464,213.952439929,214.268224455,214.476868715,214.649410278,4,4.31980080507,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00374410826522,490.574529318,-1.89364400087
2390,37.5436298117,28.5760438901,-26.0064066706,-27.8232534754,-29.1484715455,1.76868018354,1.85478788107,-0.000497732355657,173,0.347151049984,6.22882893773e-05,136706.570133,72693.4298667,66.6929974155,9.4116,9.6348,19.0464,213.925454647,214.240894901,214.449311036,214.621663733,4,4.31966119909,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00373729736264,489.68786329,-1.89364399388
2395,37.5440673725,28.5673628843,-26.0082096647,-27.8248249517,-29.1498729097,1.76652755434,1.85230401097,-0.000495817668363,173,0.347462208507,6.21751885681e-05,136641.413539,72758.5864614,66.7348819003,9.4116,9.6348,19.0464,213.898497599,214.213594533,214.421783179,214.593947534,4,4.31952173229,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00373051131408,488.804402704,-1.89364399074
2400,37.5445026103,28.5586910235,-26.0100106981,-27.8263947141,-29.1512727439,1.76438241805,1.84982968463,-0.000493914835712,173,0.347772802556,6.20624996314e-05,136576.375145,72823.6248553,66.7767282172,9.4116,9.6348,19.0464,213.871568707,214.186323273,214.39428506,214.566261597,4,4.31938240428,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00372374997789,487.924129269,-1.89364398667
2405,37.5449355248,28.5500282831,-26.0118097763,-27.8279627675,-29.1526710522,1.7622447331,1.84736484302,-0.000492023756768,173,0.348082834186,6.19502202249e-05,136511.454521,72888.5454785,66.8185363316,9.4116,9.6348,19.0464,213.844667898,214.159081042,214.366816599,214.538605838,4,4.31924321468,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00371701321349,487.047024844,-1.89364398341
2410,37.5453661157,28.5413746385,-26.0136069045,-27.8295291164,-29.1540678389,1.76011445826,1.84490942764,-0.000490144331687,173,0.348392305437,6.18383480243e-05,136446.651241,72953.3487586,66.8603062102,9.4116,9.6348,19.0464,213.817795097,214.13186776,214.339377713,214.510980173,4,4.3191041631,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00371030088146,486.173071428,-1.89364397782
2415,37.5457943827,28.5327300654,-26.0154020883,-27.8310937657,-29.1554631082,1.75799155257,1.84246338045,-0.000488276461707,173,0.348701218341,6.17268807239e-05,136381.964879,73018.0351206,66.9020378206,9.4116,9.6348,19.0464,213.790950228,214.104683349,214.311968321,214.483384519,4,4.31896524916,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00370361284344,485.302251162,-1.89364397235
2420,37.5462203257,28.5240945395,-26.0171953329,-27.8326567201,-29.1568568644,1.75587597543,1.84002664393,-0.000486420049128,173,0.349009574916,6.16158160362e-05,136317.395013,73082.6049873,66.9437311312,9.4116,9.6348,19.0464,213.764133218,214.077527732,214.284588343,214.455818793,4,4.3188264725,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00369694896217,484.434546331,-1.89364396944
2425,37.5466439444,28.5154680366,-26.0189866438,-27.8342179842,-29.1582491115,1.75376768649,1.83759916102,-0.000484574997303,173,0.349317377169,6.15051516914e-05,136252.941221,73147.0587791,66.9853861118,9.4116,9.6348,19.0464,213.737343992,214.050400829,214.257237698,214.428282912,4,4.31868783274,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00369030910148,483.569939355,-1.89364396443
