case_id,parameter,scenario,parameter_value,time_s,T_core_C,T_skin_C,T_layer1_C,T_pcm_C,T_layer3_C,skin_blood_flow_eq_L_m2_h,skin_blood_flow_actual_L_m2_h,d_skin_blood_flow_dt_L_m2_h_s,tau_blood_flow_s,alpha_skin,d_alpha_skin_dt_1_s,C_core_J_K,C_skin_J_K,q_cs_W_m2,q_res_lat_W_m2,q_res_sens_W_m2,q_res_total_W_m2,q_s1_W_m2,q_12_W_m2,q_23_W_m2,q_3inf_W_m2,h_in_W_m2K,h_nat_W_m2K,h_forced_W_m2K,h_out_W_m2K,wind_speed_m_s,metabolic_rate_W_m2,c_eff_pcm_J_kgK,pcm_phase_fraction,pcm_latent_released_J,dm_core_to_skin_kg_s,enthalpy_mass_transfer_W,energy_balance_residual_J
h_in_baseline,h_in,baseline,4,5910,37.3025876908,23.8961465795,-26.9720836699,-28.6644242224,-29.8984059245,1.06744802321,1.08494873414,-0.000101160178789,173,0.487893543558,2.70177735411e-05,107235.091979,102164.908021,87.7021944948,9.4116,9.6348,19.0464,199.36827994,199.559232781,199.685268264,199.789452328,4,4.24301371181,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00162106641247,211.040202293,-1.89364264766
h_in_baseline,h_in,baseline,4,5940,37.2962005485,23.8642920744,-26.9786263809,-28.6701209251,-29.9034838735,1.06457510436,1.08192687314,-0.000100299241502,173,0.488702082325,2.68850226251e-05,107065.783961,102334.216039,87.8215913444,9.4116,9.6348,19.0464,199.269075214,199.459472257,199.585140373,199.68902059,4,4.24248038336,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.0016131013575,209.967305553,-1.8936426444
h_in_baseline,h_in,baseline,4,5970,37.2897481932,23.8325286442,-26.9851500958,-28.6758010644,-29.9085470499,1.06172575625,1.07893065961,-9.94503084242e-05,173,0.489506657533,2.67535334107e-05,106897.305913,102502.694087,87.9401892854,9.4116,9.6348,19.0464,199.170152987,199.35999861,199.485302256,199.588881024,4,4.24194840612,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00160521200464,208.904250559,-1.89364263928
h_in_baseline,h_in,baseline,4,6000,37.2832308387,23.8008555812,-26.991654964,-28.6814647709,-29.9135955701,1.05889966173,1.07595973688,-9.86131511101e-05,173,0.490307306773,2.66232886021e-05,106729.649962,102670.350038,88.0579926429,9.4116,9.6348,19.0464,199.07151107,199.260809602,199.385751642,199.489031329,4,4.24141776942,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00159739731613,207.850903746,-1.89364263485
h_in_baseline,h_in,baseline,4,6030,37.2766486991,23.7692721856,-26.998141133,-28.6871121733,-29.918629549,1.05609650945,1.07301375502,-9.77875466217e-05,173,0.491104067123,2.64942712203e-05,106562.808344,102837.191656,88.1750057139,9.4116,9.6348,19.0464,198.973147301,199.161903018,199.286486282,199.389469232,4,4.24088846275,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00158965627322,206.807133988,-1.8936426302
h_in_baseline,h_in,baseline,4,6060,37.2700019882,23.7377777658,-27.0046087489,-28.6927433991,-29.9236491004,1.05331599374,1.07009237073,-9.69732773667e-05,173,0.491896975154,2.63664645954e-05,106396.773403,103003.226597,88.2912327674,9.4116,9.6348,19.0464,198.875059539,199.063276671,199.187503956,199.290192483,4,4.24036047567,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00158198787573,205.772812545,-1.89364262577
h_in_baseline,h_in,baseline,4,6090,37.26329092,23.7063716379,-27.0110579559,-28.6983585742,-29.9286543365,1.0505578145,1.06719524715,-9.61701309439e-05,173,0.492686066943,2.62398523598e-05,106231.537582,103168.462418,88.4066780449,9.4116,9.6348,19.0464,198.77724567,198.964928397,199.08880247,199.191198862,4,4.2398337979,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00157439114159,204.747813006,-1.89364262181
h_in_baseline,h_in,baseline,4,6120,37.2565157084,23.6750531256,-27.0174888967,-28.703957823,-29.9336453684,1.04782167702,1.06432205372,-9.53778999932e-05,173,0.493471378079,2.61144184408e-05,106067.09343,103332.90657,88.5213457603,9.4116,9.6348,19.0464,198.679703603,198.866856057,198.990379651,199.092486172,4,4.23930841927,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00156686510645,203.732011235,-1.89364261623
h_in_baseline,h_in,baseline,4,6150,37.2496765675,23.6438215604,-27.0239017121,-28.7095412686,-29.9386223059,1.04510729193,1.06147246602,-9.45963820508e-05,173,0.494252943674,2.59901470547e-05,105903.433595,103496.566405,88.6352401002,9.4116,9.6348,19.0464,198.58243127,198.769057536,198.892233355,198.99405224,4,4.23878432969,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00155940882328,202.72528532,-1.8936426125
h_in_baseline,h_in,baseline,4,6180,37.2427737111,23.612676281,-27.0302965416,-28.7151090327,-29.9435852576,1.04241437501,1.05864616564,-9.38253794094e-05,173,0.495030798372,2.58670226993e-05,105740.550821,103659.449179,88.7483652246,9.4116,9.6348,19.0464,198.485426625,198.671530743,198.79436146,198.89589492,4,4.23826151923,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00155202136196,201.72751552,-1.89364260854
h_in_baseline,h_in,baseline,4,6210,37.2358073532,23.5816166337,-27.0366735231,-28.7206612356,-29.9485343307,1.03974264711,1.05584284003,-9.3064698983e-05,173,0.495804976354,2.57450301482e-05,105578.437951,103821.562049,88.8607252665,9.4116,9.6348,19.0464,198.388687646,198.574273611,198.696761867,198.79801209,4,4.23773997803,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00154470180889,200.73858422,-1.89364260435
h_in_baseline,h_in,baseline,4,6240,37.2287777077,23.5506419717,-27.0430327928,-28.7261979961,-29.9534696315,1.03709183404,1.05306218237,-9.2314152176e-05,173,0.496575511349,2.56241544443e-05,105417.087923,103982.912077,88.9723243326,9.4116,9.6348,19.0464,198.292212334,198.477284094,198.599432503,198.70040165,4,4.23721969635,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00153744926666,199.758375879,-1.89364260063
h_in_baseline,h_in,baseline,4,6270,37.2216849886,23.5197516556,-27.0493744855,-28.731719432,-29.9583912649,1.03446166644,1.05030389141,-9.15735547572e-05,173,0.497342436642,2.55043808939e-05,105256.493767,104143.506233,89.0831665033,9.4116,9.6348,19.0464,198.195998708,198.38056017,198.502371316,198.603061525,4,4.23670066458,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00153026285363,198.786776988,-1.89364259597
h_in_baseline,h_in,baseline,4,6300,37.2145294096,23.4889450528,-27.0556987344,-28.7372256595,-29.9632993346,1.03185187967,1.04756767139,-9.08427267373e-05,173,0.49810578508,2.53856950605e-05,105096.648604,104303.351396,89.1932558333,9.4116,9.6348,19.0464,198.100044814,198.284099839,198.405576277,198.505989662,4,4.23618287318,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00152314170363,197.823676019,-1.89364259224
h_in_baseline,h_in,baseline,4,6330,37.2073111845,23.4582215376,-27.0620056714,-28.7427167937,-29.9681939432,1.02926221371,1.04485323187,-9.01214922506e-05,173,0.498865589081,2.52680827597e-05,104937.545646,104462.454354,89.3025963512,9.4116,9.6348,19.0464,198.004348715,198.187901124,198.30904538,198.409184033,4,4.23566631274,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00151608496558,196.868963387,-1.89364258782
h_in_baseline,h_in,baseline,4,6360,37.2000305271,23.4275804912,-27.0682954268,-28.7481929482,-29.9730751922,1.0266924131,1.04216028764,-8.9409679441e-05,173,0.499621880642,2.51515300531e-05,104779.178194,104620.821806,89.4111920605,9.4116,9.6348,19.0464,197.908908497,198.091962067,198.212776641,198.312642628,4,4.23515097393,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00150909180319,195.922531402,-1.89364258386
h_in_baseline,h_in,baseline,4,6390,37.1926876511,23.3970213014,-27.0745681295,-28.7536542357,-29.9779431821,1.02414222675,1.03948855857,-8.87071203513e-05,173,0.500374691343,2.50360232432e-05,104621.539633,104778.460367,89.5190469393,9.4116,9.6348,19.0464,197.813722265,197.996280733,198.116768097,198.216363464,4,4.23463684754,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00150216139459,194.984274231,-1.89364257897
h_in_baseline,h_in,baseline,4,6420,37.1852827701,23.3665433626,-27.080823907,-28.7591007674,-29.9827980121,1.02161140793,1.03683776953,-8.80136508159e-05,173,0.50112405236,2.49215488679e-05,104464.623436,104935.376564,89.6261649405,9.4116,9.6348,19.0464,197.718788146,197.900855207,198.021017807,198.120344577,4,4.23412392445,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00149529293207,194.054087856,-1.89364257525
h_in_baseline,h_in,baseline,4,6450,37.1778160976,23.3361460756,-27.0870628855,-28.7645326533,-29.9876397804,1.01909971414,1.03420765023,-8.73291103575e-05,173,0.501869994467,2.48080936956e-05,104308.423159,105091.576841,89.7325499925,9.4116,9.6348,19.0464,197.624104286,197.805683596,197.92552385,198.024584023,4,4.23361219563,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00148848562173,193.131870034,-1.89364257129
h_in_baseline,h_in,baseline,4,6480,37.1702878471,23.3058288477,-27.0932851898,-28.7699500024,-29.9924685842,1.016606907,1.03159793518,-8.66533420865e-05,173,0.502612548044,2.46956447201e-05,104152.93244,105247.06756,89.838205999,9.4116,9.6348,19.0464,197.52966885,197.710764027,197.830284326,197.929079883,4,4.23310165215,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.0014817386832,192.217520257,-1.893642565
h_in_baseline,h_in,baseline,4,6510,37.1626982319,23.2755910923,-27.0994909432,-28.7753529223,-29.9972845195,1.0141327522,1.02900836352,-8.59861926044e-05,173,0.503351743085,2.45841891557e-05,103998.144998,105401.855002,89.9431368395,9.4116,9.6348,19.0464,197.435480024,197.616094645,197.735297356,197.833830255,4,4.23259228518,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00147505134934,191.310939721,-1.89364256267
h_in_baseline,h_in,baseline,4,6540,37.1550474653,23.2454322292,-27.1056802679,-28.7807415197,-30.0020876814,1.01167701938,1.02643867894,-8.53275119092e-05,173,0.504087609202,2.44737144328e-05,103844.054633,105555.945367,90.0473463691,9.4116,9.6348,19.0464,197.341536012,197.521673616,197.640561082,197.738833259,4,4.23208408598,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00146842286597,190.412031281,-1.89364256011
h_in_baseline,h_in,baseline,4,6570,37.1473357604,23.2153516842,-27.1118532847,-28.7861158998,-30.006878164,1.00923948206,1.02388862959,-8.46771533048e-05,173,0.504820175635,2.43642081925e-05,103690.655222,105709.344778,90.1508384193,9.4116,9.6348,19.0464,197.247835037,197.427499127,197.546073663,197.644087035,4,4.2315770459,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00146185249155,189.520699422,-1.89364255755
h_in_baseline,h_in,baseline,4,6600,37.1395633304,23.185348889,-27.1180101131,-28.7914761672,-30.0116560604,1.00681991757,1.02135796796,-8.40349733128e-05,173,0.505549471257,2.42556582831e-05,103537.940719,105862.059281,90.2536167978,9.4116,9.6348,19.0464,197.15437534,197.33356938,197.451833279,197.549589743,4,4.23107115639,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00145533949699,188.63685022,-1.89364255336
h_in_baseline,h_in,baseline,4,6630,37.1317303881,23.1554232815,-27.1241508714,-28.7968224248,-30.0164214625,1.00441810694,1.01884645081,-8.34008315866e-05,173,0.506275524576,2.41480527551e-05,103385.905154,106014.094846,90.3556852889,9.4116,9.6348,19.0464,197.061155181,197.2398826,197.35783813,197.455339561,4,4.23056640895,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00144888316531,187.760391312,-1.89364255057
h_in_baseline,h_in,baseline,4,6660,37.1238371463,23.1255743051,-27.1302756766,-28.8021547749,-30.0211744615,1.00203383484,1.01635383905,-8.27745908294e-05,173,0.506998363748,2.4041379857e-05,103234.542631,106165.457369,90.4570476537,9.4116,9.6348,19.0464,196.968172839,197.146437029,197.264086433,197.361334688,4,4.23006279523,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00144248279142,186.89123186,-1.89364254614
h_in_baseline,h_in,baseline,4,6690,37.1158838178,23.0958014091,-27.1363846445,-28.8074733185,-30.0259151475,0.999666889499,1.01387989769,-8.21561167133e-05,173,0.507718016578,2.39356280313e-05,103083.847329,106316.152671,90.55770763,9.4116,9.6348,19.0464,196.875426608,197.053230926,197.170576424,197.267573341,4,4.22956030691,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00143613768188,186.02928252,-1.89364254288
h_in_baseline,h_in,baseline,4,6720,37.107870615,23.0661040485,-27.1424778896,-28.8127781555,-30.0306436098,0.997317062639,1.0114243957,-8.1545277802e-05,173,0.508434510527,2.38307859104e-05,102933.813496,106466.186504,90.6576689332,9.4116,9.6348,19.0464,196.782914801,196.96026257,197.07730636,197.174053756,4,4.22905893578,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00142984715462,185.174455413,-1.89364254009
h_in_baseline,h_in,baseline,4,6750,37.0997977505,23.0364816839,-27.1485555255,-28.818069385,-30.0353599366,0.994984149391,1.00898710596,-8.09419454752e-05,173,0.509147872718,2.37268423126e-05,102784.435453,106615.564547,90.7569352557,9.4116,9.6348,19.0464,196.690635749,196.867530256,196.984274513,197.080774186,4,4.22855867371,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00142361053876,184.326664091,-1.89364253683
h_in_baseline,h_in,baseline,4,6780,37.0916654364,23.0069337813,-27.1546176643,-28.8233471048,-30.0400642152,0.992667948227,1.00656780516,-8.0345993856e-05,173,0.509858129941,2.36237862385e-05,102635.70759,106764.29241,90.8555102678,9.4116,9.6348,19.0464,196.598587798,196.775032297,196.891479173,196.987732905,4,4.22805951265,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00141742717431,183.485823509,-1.89364253101
h_in_baseline,h_in,baseline,4,6810,37.0834738848,22.9774598122,-27.160664417,-28.8286114119,-30.0447565322,0.990368260897,1.00416627375,-7.97572997392e-05,173,0.510565308659,2.35216068667e-05,102487.624367,106912.375633,90.9533976172,9.4116,9.6348,19.0464,196.506769313,196.682767024,196.798918648,196.894928202,4,4.22756144465,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.001411296412,182.651849997,-1.89364252659
h_in_baseline,h_in,baseline,4,6840,37.0752233078,22.9480592533,-27.1666958937,-28.8338624021,-30.0494369731,0.988084892355,1.00178229581,-7.91757425238e-05,173,0.511269435013,2.34202935507e-05,102340.180308,107059.819692,91.0506009301,9.4116,9.6348,19.0464,196.415178674,196.590732784,196.706591266,196.802358384,4,4.2270644618,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00140521761304,181.824661231,-1.89364252472
h_in_baseline,h_in,baseline,4,6870,37.066913917,22.9187315868,-27.1727122031,-28.8391001705,-30.0541056226,0.985817650696,0.999415659013,-7.86012041454e-05,173,0.511970534828,2.33198358152e-05,102193.370007,107206.629993,91.1471238104,9.4116,9.6348,19.0464,196.323814278,196.498927942,196.614495367,196.710021777,4,4.22656855631,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00139919014891,181.004176204,-1.89364252193
h_in_baseline,h_in,baseline,4,6900,37.0585459241,22.8894762999,-27.178713453,-28.8443248109,-30.0587625645,0.983566347092,0.997066154532,-7.8033569012e-05,173,0.512668633615,2.32202233524e-05,102047.188121,107352.811879,91.2429698406,9.4116,9.6348,19.0464,196.232674536,196.407350878,196.522629312,196.617916722,4,4.22607372044,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00139321340114,180.190315201,-1.89364251634
h_in_baseline,h_in,baseline,4,6930,37.0501195406,22.8602928851,-27.1846997499,-28.8495364165,-30.0634078819,0.981330795731,0.994733576973,-7.74727239414e-05,173,0.51336375658,2.31214460187e-05,101901.629372,107498.370628,91.3381425819,9.4116,9.6348,19.0464,196.141757878,196.315999989,196.430991477,196.526041578,4,4.22557994653,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00138728676112,179.382999775,-1.89364251401
h_in_baseline,h_in,baseline,4,6960,37.0416349777,22.8311808398,-27.1906711994,-28.8547350792,-30.0680416568,0.979110813752,0.992417724304,-7.69185581003e-05,173,0.514055928628,2.30234938317e-05,101756.688545,107643.311455,91.4326455739,9.4116,9.6348,19.0464,196.051062747,196.224873687,196.339580253,196.43439472,4,4.22508722701,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.0013814096299,178.582152717,-1.89364251005
h_in_baseline,h_in,baseline,4,6990,37.0330924465,22.8021396663,-27.1966279061,-28.8599208903,-30.0726639706,0.976906221191,0.990118397781,-7.63709629451e-05,173,0.514745174363,2.29263569664e-05,101612.360488,107787.639512,91.5264823356,9.4116,9.6348,19.0464,195.960587604,196.133970402,196.248394049,196.342974541,4,4.22459555438,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00137558141798,177.787698031,-1.89364250586
h_in_baseline,h_in,baseline,4,7020,37.0244921578,22.7731688722,-27.2025699732,-28.86509394,-30.0772749038,0.974716840919,0.987835401884,-7.58298321649e-05,173,0.515431518102,2.28300257526e-05,101468.640109,107931.359891,91.6196563648,9.4116,9.6348,19.0464,195.870330921,196.043288578,196.15743129,196.251779447,4,4.2241049212,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00136980154515,176.999560916,-1.89364250423
h_in_baseline,h_in,baseline,4,7050,37.0158343224,22.7442679695,-27.2084975032,-28.8702543177,-30.0818745361,0.972542498588,0.985568544249,-7.52950616259e-05,173,0.51611498387,2.27344906714e-05,101325.522378,108074.477622,91.7121711386,9.4116,9.6348,19.0464,195.78029119,195.952826674,196.066690416,196.160807862,4,4.22361532012,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00136406944029,176.217667736,-1.89364249888
h_in_baseline,h_in,baseline,4,7080,37.0071191507,22.7154364752,-27.2144105976,-28.8754021117,-30.0864629465,0.970383022573,0.983317635605,-7.4766549317e-05,173,0.51679559541,2.26397423527e-05,101183.002321,108216.997679,91.8040301139,9.4116,9.6348,19.0464,195.690466914,195.862583166,195.976169881,196.070058225,4,4.22312674384,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00135838454116,175.441946,-1.89364249818
h_in_baseline,h_in,baseline,4,7110,36.9983468531,22.686673911,-27.2203093567,-28.8805374097,-30.091040213,0.968238243921,0.981082489708,-7.42441952979e-05,173,0.517473376186,2.25457715716e-05,101041.075027,108358.924973,91.895236727,9.4116,9.6348,19.0464,195.600856611,195.772556542,195.885868157,195.979528992,4,4.22263918516,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00135274629429,174.672324336,-1.89364249329
h_in_baseline,h_in,baseline,4,7140,36.9895176396,22.6579798032,-27.2261938799,-28.8856602985,-30.095606413,0.966107996299,0.978862923284,-7.37279016482e-05,173,0.518148349389,2.24525692461e-05,100899.735638,108500.264362,91.9857943941,9.4116,9.6348,19.0464,195.511458816,195.682745309,195.795783729,195.889218632,4,4.22215263692,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00134715415477,173.908732475,-1.89364249259
h_in_baseline,h_in,baseline,4,7170,36.98063172,22.6293536828,-27.2320642657,-28.8907708638,-30.1001616231,0.963992115937,0.976658755965,-7.32175724174e-05,173,0.518820537936,2.23601264341e-05,100758.979356,108641.020644,92.0757065116,9.4116,9.6348,19.0464,195.422272075,195.593147984,195.705915097,195.79912563,4,4.22166709204,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00134160758605,173.151101223,-1.89364248747
h_in_baseline,h_in,baseline,4,7200,36.971689304,22.6007950851,-27.2379206114,-28.8958691907,-30.1047059192,0.961890441586,0.974469810235,-7.27131135777e-05,173,0.519489964482,2.22684343308e-05,100618.801438,108781.198562,92.1649764559,9.4116,9.6348,19.0464,195.333294949,195.503763101,195.616260777,195.709248486,4,4.22118254351,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00133610605985,172.399362445,-1.89364248561
h_in_baseline,h_in,baseline,4,7230,36.9626906011,22.5723035501,-27.2437630137,-28.9009553634,-30.1092393764,0.959802814464,0.972295911369,-7.22144329766e-05,173,0.520156651416,2.21774842656e-05,100479.197193,108920.802807,92.2536075839,9.4116,9.6348,19.0464,195.244526014,195.414589208,195.526819297,195.619585714,4,4.22069898438,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00133064905594,171.653449043,-1.89364248281
