outer_layer_count,outer_thickness_mm,time_s,T_core_C,T_skin_C,T_layer1_C,T_pcm_C,T_outer_surface_C,skin_blood_flow_eq_L_m2_h,skin_blood_flow_actual_L_m2_h,alpha_skin,q_outer_air_W_m2,h_out_W_m2K,c_eff_pcm_J_kgK,pcm_phase_fraction,garment_mass_kg,added_garment_mass_kg,maximum_external_load_kg,external_load_margin_kg,T_outer_1_C,energy_balance_residual_J,T_outer_2_C,T_outer_3_C,T_outer_4_C
1,0.3,6120.0,37.14831606504697,27.984088343379824,-14.12287357959322,-15.17955725732915,-15.950464000936792,1.6329891477165008,1.65923072786153,0.37375599314580876,124.8802202995648,5.270522024238169,2400.0,1.0,0.9427708650000001,0.0,100.0,99.057229135,-15.950464000936792,-0.1285571283660829,,,
1,0.3,6150.0,37.14436722381303,27.963682895238446,-14.12983394088496,-15.186175468864903,-15.956830107574515,1.6286819463805249,1.6546996239348788,0.37442749669878417,124.83902277662129,5.270173202161253,2400.0,1.0,0.9427708650000001,0.0,100.0,99.057229135,-15.956830107574515,-0.12855712801683694,,,
1,0.3,6180.0,37.1403876303532,27.943338421334072,-14.136772973915724,-15.192773387838463,-15.963176698667521,1.6244101759776757,1.6502070752824427,0.37509597373953985,124.79795421265997,5.269825380452859,2400.0,1.0,0.9427708650000001,0.0,100.0,99.057229135,-15.963176698667521,-0.1285571299958974,,,
1,0.3,6210.0,37.13637739733141,27.923054447670527,-14.1436908492229,-15.199351176687845,-15.969503930490271,1.620173359221455,1.6457525452769952,0.37576145166030106,124.75701357250402,5.269478551149397,2400.0,1.0,0.9427708650000001,0.0,100.0,99.057229135,-15.969503930490271,-0.12855712953023612,,,
1,0.3,6240.0,37.13233663724162,27.902830505592473,-14.150587735351671,-15.205908995950866,-15.975811957488327,1.6159710275680512,1.6413355074575726,0.3764239574957573,124.71619983313626,5.269132706379418,2400.0,1.0,0.9427708650000001,0.0,100.0,99.057229135,-15.975811957488327,-0.1285571304615587,,,
1,0.3,6270.0,37.128265462403846,27.882666131701864,-14.157463798887466,-15.21244700429612,-15.982100932308233,1.6118027210142765,1.6369554452862043,0.3770835179292953,124.67551198350009,5.268787838362116,2400.0,1.0,0.9427708650000001,0.0,100.0,99.057229135,-15.982100932308233,-0.1285571310436353,,,
1,0.3,6300.0,37.12416398496015,27.8625608677761,-14.164319204487727,-15.218965358553358,-15.988371005826737,1.6076679879011324,1.6326118519116664,0.3777401592990953,124.63494902430504,5.268443939405858,2400.0,1.0,0.9427708650000001,0.0,100.0,99.057229135,-15.988371005826737,-0.12855713220778853,,,
1,0.3,6330.0,37.12003231687085,27.84251426068783,-14.17115411491302,-15.2254642137432,-15.994622327179384,1.6035663847228285,1.6283042299400246,0.3783939076040934,124.59450996783637,5.268101001906754,2400.0,1.0,0.9427708650000001,0.0,100.0,99.057229135,-15.994622327179384,-0.1285571320913732,,,
1,0.3,6360.0,37.11587056991084,27.822525862326334,-14.177968691057487,-15.231943723106195,-16.000855043788548,1.5994974759410585,1.624032091211733,0.3790447885098137,124.5541938377685,5.267759018347238,2400.0,1.0,0.9427708650000001,0.0,100.0,99.057229135,-16.000855043788548,-0.12855713395401835,,,
1,0.3,6390.0,37.11167885566602,27.8025952295205,-14.184763091978672,-15.238404038131357,-16.007069301390857,1.5954608338043903,1.6197949565850767,0.3796928273540743,124.5139996689824,5.267417981294707,2400.0,1.0,0.9427708650000001,0.0,100.0,99.057229135,-16.007069301390857,-0.128557134186849,,,
1,0.3,6420.0,37.1074572855298,27.782721923963315,-14.191537474926728,-15.244845308584036,-16.013265244064065,1.5914560381725833,1.6155923557257383,0.3803380491525691,124.47392650738676,5.267077883400158,2400.0,1.0,0.9427708650000001,0.0,100.0,99.057229135,-16.013265244064065,-0.12855713488534093,,,
1,0.3,6450.0,37.103205970699754,27.762905512137863,-14.198291995373033,-15.251267682533232,-16.01944301425335,1.5874826763456882,1.6114238269022942,0.38098047860433015,124.433973409743,5.266738717396876,2400.0,1.0,0.9427708650000001,0.0,100.0,99.057229135,-16.01944301425335,-0.12855713535100222,,,
1,0.3,6480.0,37.09892502217442,27.743145565244767,-14.205026807038209,-15.257671306378382,-16.02560275279711,1.5835403428977763,1.6072889167874425,0.38162014009707246,124.39413944349339,5.266400476099135,2400.0,1.0,0.9427708650000001,0.0,100.0,99.057229135,-16.02560275279711,-0.1285571363987401,,,
1,0.3,6510.0,37.09461455075011,27.723441659131037,-14.211742061919573,-15.264056324875584,-16.031744598952177,1.5796286395151415,1.6031871802647695,0.3822570577124258,124.35442368659326,5.266063152400932,2400.0,1.0,0.9427708650000001,0.0,100.0,99.057229135,-16.031744598952177,-0.12855713837780058,,,
1,0.3,6540.0,37.09027466701791,27.703793374220368,-14.21843791031803,-15.270422881163244,-16.037868690418577,1.5757471748388558,1.5991181802408836,0.38289125523105394,124.31482522734636,5.265726739274746,2400.0,1.0,0.9427708650000001,0.0,100.0,99.057229135,-16.037868690418577,-0.12855713721364737,,,
1,0.3,6570.0,37.08590548136068,27.684200295444715,-14.225114500864436,-15.276771116787291,-16.043975163363744,1.5718955643115138,1.595081487462736,0.38352275613766673,124.2753431642434,5.265391229770319,2400.0,1.0,0.9427708650000001,0.0,100.0,99.057229135,-16.043975163363744,-0.12855713721364737,,,
1,0.3,6600.0,37.08150710395028,27.66466201217723,-14.231771980545401,-15.28310117172579,-16.05006415244627,1.5680734300280572,1.591076680339961,0.3841515836259266,124.23597660580417,5.265056617013466,2400.0,1.0,0.9427708650000001,0.0,100.0,99.057229135,-16.05006415244627,-0.12855713907629251,,,
1,0.3,6630.0,37.07707964474476,27.645178118166495,-14.238410494728612,-15.289413184413148,-16.056135790839186,1.564280400590544,1.587103344772077,0.3847777606032522,124.19672467042257,5.264722894204906,2400.0,1.0,0.9427708650000001,0.0,100.0,99.057229135,-16.056135790839186,-0.1285571405896917,,,
1,0.3,6660.0,37.07262321348572,27.62574821147203,-14.245030187187623,-15.295707291763765,-16.06219021025273,1.56051611096675,1.583161073980391,0.3854013096955218,124.15758648621487,5.264390054619113,2400.0,1.0,0.9427708650000001,0.0,100.0,99.057229135,-16.06219021025273,-0.1285571422195062,,,
1,0.3,6690.0,37.068137919695715,27.606371894400983,-14.251631200126168,-15.301983629195254,-16.068227540956737,1.55678020235246,1.5792494683444578,0.3860222532516785,124.11856119087089,5.264058091603203,2400.0,1.0,0.9427708650000001,0.0,100.0,99.057229135,-16.068227540956737,-0.12855714338365942,,,
1,0.3,6720.0,37.063623872675784,27.587048773446075,-14.258213674201974,-15.308242330651211,-16.074247911802495,1.5530723220373652,1.575368135242949,0.3866406133482423,124.07964793150846,5.263726998575825,2400.0,1.0,0.9427708650000001,0.0,100.0,99.057229135,-16.074247911802495,-0.1285571448970586,,,
1,0.3,6750.0,37.05908118150301,27.567778459224694,-14.264777748550147,-15.31448352862349,-16.08025145024428,1.5493921232744408,1.5715166888987928,0.38725641179372605,124.04084586452994,5.263396769026084,2400.0,1.0,0.9427708650000001,0.0,100.0,99.057229135,-16.08025145024428,-0.12855714512988925,,,
1,0.3,6780.0,37.05450995502817,27.548560566419148,-14.271323560806051,-15.320707354174088,-16.08623828236036,1.5457392651526987,1.5676947502284506,0.38786967013296414,124.00215415548269,5.263067396512488,2400.0,1.0,0.9427708650000001,0.0,100.0,99.057229135,-16.08623828236036,-0.12855714629404247,,,
1,0.3,6810.0,37.049910301873574,27.529394713718034,-14.277851247127762,-15.326913936956574,-16.09220853287365,1.5421134124732179,1.5639019466951998,0.3884804096513509,123.96357197892134,5.262738874661909,2400.0,1.0,0.9427708650000001,0.0,100.0,99.057229135,-16.09220853287365,-0.12855714815668762,,,
1,0.3,6840.0,37.04528233043077,27.510280523758716,-14.284360942218104,-15.333103405237118,-16.098162325171973,1.5385142356283532,1.5601379121663024,0.3890886513789935,123.92509851827305,5.262411197168563,2400.0,1.0,0.9427708650000001,0.0,100.0,99.057229135,-16.098162325171973,-0.1285571496700868,,,
1,0.3,6870.0,37.04062614885847,27.491217623070874,-14.290852779346219,-15.339275885915098,-16.104099781327875,1.5349414104840244,1.556402286773933,0.38969441609478106,123.88673296570566,5.262084357793021,2400.0,1.0,0.9427708650000001,0.0,100.0,99.057229135,-16.104099781327875,-0.12855715036857873,,,
1,0.3,6900.0,37.03594186508055,27.472205642021073,-14.297326890368762,-15.345431504543333,-16.110021022118104,1.5313946182649922,1.5526947167797565,0.39029772433037146,123.84847452199784,5.261758350361221,2400.0,1.0,0.9427708650000001,0.0,100.0,99.057229135,-16.110021022118104,-0.12855715258046985,,,
1,0.3,6930.0,37.03122958678406,27.453244214758403,-14.30378340575065,-15.351570385347875,-16.11592616704271,1.5278735454430419,1.549014854443037,0.3908985963740984,123.81032239641236,5.261433168763522,2400.0,1.0,0.9427708650000001,0.0,100.0,99.057229135,-16.11592616704271,-0.12855715316254646,,,
1,0.3,6960.0,37.026489421417295,27.43433297916108,-14.31022245458546,-15.357692651247511,-16.121815334343736,1.5243778836279767,1.5453623578921774,0.3914970522748009,123.77227580657116,5.26110880695375,2400.0,1.0,0.9427708650000001,0.0,100.0,99.057229135,-16.121815334343736,-0.12855715479236096,,,
1,0.3,6990.0,37.021721476188,27.415471576784046,-14.316644164615395,-15.363798423872796,-16.127688641023635,1.5209073294613464,1.5417368909995794,0.3920931118455755,123.73433397833327,5.260785258948287,2400.0,1.0,0.9427708650000001,0.0,100.0,99.057229135,-16.127688641023635,-0.12855715630576015,,,
1,0.3,7020.0,37.01692585806155,27.396659652807518,-14.323048662250898,-15.369887823584795,-16.133546202863243,1.5174615845128274,1.5381381232597262,0.39268679466745526,123.69649614567484,5.260462518825158,2400.0,1.0,0.9427708650000001,0.0,100.0,99.057229135,-16.133546202863243,-0.1285571560729295,,,
1,0.3,7050.0,37.012102673759294,27.377896855986485,-14.329436072589889,-15.375960969493423,-16.1393881344395,1.5140403551791803,1.5345657296703896,0.3932781200930162,123.65876155057136,5.260140580723145,2400.0,1.0,0.9427708650000001,0.0,100.0,99.057229135,-16.1393881344395,-0.12855715584009886,,,
1,0.3,7080.0,37.00725202975686,27.359182838601104,-14.335806519436643,-15.382017979475503,-16.145214549142754,1.510643352585703,1.53101939061687,0.39386710724991225,123.62112944288255,5.25981943884092,2400.0,1.0,0.9427708650000001,0.0,100.0,99.057229135,-16.145214549142754,-0.12855715618934482,,,
1,0.3,7110.0,37.00237403228258,27.340517256407992,-14.342160125320316,-15.388058970192398,-16.151025559193815,1.5072702924901151,1.527498791759176,0.3944537750443413,123.58359908023864,5.259499087436184,2400.0,1.0,0.9427708650000001,0.0,100.0,99.057229135,-16.151025559193815,-0.12855715688783675,,,
1,0.3,7140.0,36.997468787315945,27.321899768592406,-14.348497011513103,-15.39408405710741,-16.156821275660633,1.5039208951887992,1.5240036239220576,0.39503814216444444,123.54616972792955,5.259179520824832,2400.0,1.0,0.9427708650000001,0.0,100.0,99.057229135,-16.156821275660633,-0.12855715828482062,,,
1,0.3,7170.0,36.992536400586125,27.303330037721263,-14.354817298048111,-15.400093354502761,-16.162601808474726,1.5005948854253328,1.5205335829878084,0.39562022708363864,123.50884065879553,5.258860733380124,2400.0,1.0,0.9427708650000001,0.0,100.0,99.057229135,-16.162601808474726,-0.12855715956538916,,,
1,0.3,7200.0,36.98757697757055,27.28480772969703,-14.36112110373685,-15.40608697549635,-16.16836726644723,1.4972919923012478,1.5170883697917545,0.3962000480638852,123.4716111531203,5.258542719531888,2400.0,1.0,0.9427708650000001,0.0,100.0,99.057229135,-16.16836726644723,-0.1285571618936956,,,
1,0.3,7230.0,36.982590623493515,27.266332513712374,-14.367408546186413,-15.412065032058127,-16.174117757284712,1.4940119491889439,1.5136676900203534,0.39677762315889575,123.43448049852584,5.258225473765712,2400.0,1.0,0.9427708650000001,0.0,100.0,99.057229135,-16.174117757284712,-0.12855716212652624,,,
1,0.3,7260.0,36.97757744332487,27.247904062205674,-14.373679741816378,-15.418027635026212,-16.179853387604698,1.49075449364671,1.5102712541118246,0.3973529702172761,123.39744798986901,5.257908990622177,2400.0,1.0,0.9427708650000001,0.0,100.0,99.057229135,-16.179853387604698,-0.12855716166086495,,,
