time_s,T_core_C,T_skin_C,T_layer1_C,T_pcm_C,T_layer3_C,skin_blood_flow_eq_L_m2_h,skin_blood_flow_actual_L_m2_h,skin_blood_flow_L_m2_h,d_skin_blood_flow_dt_L_m2_h_s,tau_blood_flow_s,alpha_skin,alpha_dot_1_s,C_core_J_K,C_skin_J_K,G_cs_W_m2K,q_cs_W_m2,q_res_lat_W_m2,q_res_sens_W_m2,q_res_total_W_m2,q_s1_W_m2,q_12_W_m2,q_23_W_m2,q_3inf_W_m2,h_in_W_m2K,h_out_W_m2K,c_eff_pcm_J_kgK,pcm_phase_fraction,pcm_latent_released_J,dm_core_to_skin_kg_s,enthalpy_mass_transfer_W,mass_redistribution_correction_W,energy_balance_residual_J
55415.0,22.241461337363845,11.15264929345601,-19.865260845015154,-20.643014539391537,-21.210088047157218,0.5132936808794201,0.5141732564390478,0.5141732564390478,-5.084251789755485e-06,173.0,0.7194654998648224,3.133490612697451e-06,58743.92432830618,150656.07567169383,5.8779834972386125,65.17985419807103,7.0840000000000005,7.252000000000001,14.336000000000002,91.63872075667079,91.71199633108792,91.76491461387322,91.81221002555864,3.0,4.955165260885493,2400.0,1.0,55802.49057864119,0.00018800943676184706,14.593800119605627,7.275956560498512,-0.13782472163438797
55420.0,22.240123268319913,11.151440057770115,-19.865679891048327,-20.643413755721053,-21.210472796859484,0.5132683965842222,0.5141478371312169,0.5141478371312169,-5.083471369911771e-06,173.0,0.7194811664775529,3.1331544868262817e-06,58740.643739600426,150659.35626039957,5.877953934583606,65.17876910680235,7.0840000000000005,7.252000000000001,14.336000000000002,91.6363862354665,91.7096580307723,91.7625735967104,91.80986658892209,3.0,4.955139894707579,2400.0,1.0,55802.49057864119,0.0001879892692095769,14.59135677599486,7.275091551834687,-0.13782472163438797
55425.0,22.238785277136575,11.150230888212601,-19.866098915469287,-20.64381295155428,-21.210857526878936,0.5132431161623511,0.5141224217250754,0.5141224217250754,-5.0826911140133435e-06,173.0,0.7194968314097648,3.1328184053404484e-06,58737.36350279524,150662.63649720474,5.877924376466263,65.17768414242819,7.0840000000000005,7.252000000000001,14.336000000000002,91.63405184577995,91.70731986204555,91.76023271118517,91.80752328396557,3.0,4.955114529437798,2400.0,1.0,55802.49057864119,0.0001879691043204269,14.58891387851463,7.274226672063379,-0.1378247244283557
55430.0,22.2374473638127,11.149021784781791,-19.866517918278436,-20.644212126891592,-21.21124223721591,0.5132178396129952,0.5140970102198036,0.5140970102198036,-5.081911022013997e-06,173.0,0.7195124946616802,3.132482368232073e-06,58734.08361784416,150665.91638215585,5.877894822885632,65.17659930493839,7.0840000000000005,7.252000000000001,14.336000000000002,91.63171758760734,91.7049818249039,91.75789195729233,91.80518011068534,3.0,4.9550891650761715,2400.0,1.0,55802.49057864119,0.0001879489420939244,14.586471427073757,7.273361921160585,-0.13782472349703312
55435.0,22.23610952834714,11.147812747476003,-19.866936899476176,-20.644611281733358,-21.211626927870757,0.5131925669353431,0.5140716026145822,0.5140716026145822,-5.081131093867526e-06,173.0,0.719528156233521,3.132146375493267e-06,58730.804084700714,150669.1959152993,5.87786527384076,65.17551459432273,7.0840000000000005,7.252000000000001,14.336000000000002,91.6293834609449,91.70264391934397,91.75555133502846,91.8028370690777,3.0,4.955063801622725,2400.0,1.0,55802.49057864119,0.00018792878252959602,14.584029421581025,7.2724972991022705,-0.13782472535967827
55440.0,22.23477177073877,11.146603776293556,-19.867355859062922,-20.64501041607993,-21.21201159884383,0.5131672981285834,0.5140461989085919,0.5140461989085919,-5.080351329529006e-06,173.0,0.7195438161255091,3.1318104271169257e-06,58727.52490331839,150672.47509668162,5.877835729330693,65.17443001057113,7.0840000000000005,7.252000000000001,14.336000000000002,91.62704946578889,91.70030614535824,91.75321084439355,91.80049415913882,3.0,4.9550384390774775,2400.0,1.0,55802.49057864119,0.00018790862562701556,14.5815878619489,7.271632805866239,-0.13782472535967827
55445.0,22.233434090986457,11.145394871232769,-19.867774797039065,-20.645409529931708,-21.212396250135466,0.5131420331919051,0.514020799101014,0.514020799101014,-5.079571728952874e-06,173.0,0.7195594743378662,3.1314745230955403e-06,58724.24607365083,150675.75392634916,5.877806189354479,65.17334555367344,7.0840000000000005,7.252000000000001,14.336000000000002,91.62471560213548,91.69796850294755,91.75087048537782,91.79815138086505,3.0,4.955013077440455,2400.0,1.0,55802.49057864119,0.0001878884713857324,14.57914674808796,7.270768441429347,-0.137824728153646
55450.0,22.232096489089052,11.144186032291962,-19.868193713405013,-20.645808623289046,-21.21278088174602,0.5131167721244975,0.5139954031910295,0.5139954031910295,-5.078792292092926e-06,173.0,0.7195751308708139,3.1311386634211974e-06,58720.967595651564,150679.03240434843,5.877776653911168,65.17226122361944,7.0840000000000005,7.252000000000001,14.336000000000002,91.62238186998094,91.6956309921056,91.74853025798127,91.79580873425262,3.0,4.95498771671168,2400.0,1.0,55802.49057864119,0.00018786831980527183,14.576706079906913,7.26990420576751,-0.137824728153646
55455.0,22.23075896504542,11.142977259469456,-19.868612608161165,-20.646207696152317,-21.21316549367585,0.5130915149255499,0.5139700111778203,0.5139700111778203,-5.078013018903596e-06,173.0,0.7195907857245742,3.130802848086372e-06,58717.689469274155,150682.31053072584,5.877747122999805,65.171177020399,7.0840000000000005,7.252000000000001,14.336000000000002,91.62004826932146,91.69329361282948,91.74619016220103,91.79346621929767,3.0,4.954962356891174,2400.0,1.0,55802.49057864119,0.00018784817088518231,14.574265857316297,7.2690400988575465,-0.137824728153646
55460.0,22.229421518854423,11.141768552763567,-19.86903148130793,-20.64660674852189,-21.213550085925288,0.5130662615942522,0.5139446230605679,0.5139446230605679,-5.07723390933932e-06,173.0,0.7196064388993687,3.130467077083529e-06,58714.41169447219,150685.5883055278,5.877717596619441,65.17009294400195,7.0840000000000005,7.252000000000001,14.336000000000002,91.6177148001533,91.69095636511457,91.74385019803194,91.79112383599657,3.0,4.95493699797896,2400.0,1.0,55802.49057864119,0.00018782802462501174,14.571826080226607,7.268176120676257,-0.13782472629100084
55465.0,22.228084150514917,11.140559912172616,-19.869450332845705,-20.64700578039815,-21.213934658494683,0.513041012129794,0.5139192388384543,0.5139192388384543,-5.0764549633538936e-06,173.0,0.7196220903954189,3.130131350404734e-06,58711.13427119928,150688.8657288007,5.8776880747691225,65.16900899441814,7.0840000000000005,7.252000000000001,14.336000000000002,91.61538146247267,91.68861924895877,91.74151036546765,91.78878158434561,3.0,4.954911639975063,2400.0,1.0,55802.49057864119,0.00018780788102428403,14.569386748546501,7.267312271199512,-0.13782472722232342
55470.0,22.226746860025763,11.13935133769492,-19.8698691627749,-20.647404791781447,-21.214319211384396,0.5130157665313655,0.5138938585106617,0.5138938585106617,-5.0756761809030345e-06,173.0,0.7196377402129466,3.129795668043227e-06,58707.85719940899,150692.142800591,5.8776585574479,65.1679251716374,7.0840000000000005,7.252000000000001,14.336000000000002,91.6130482562758,91.6862822643558,91.73917066450989,91.7864394643409,3.0,4.954886282879503,2400.0,1.0,55802.49057864119,0.00018778774008259362,14.566947862190105,7.266448550405914,-0.137824728153646
55475.0,22.22540964738581,11.138142829328796,-19.870287971095916,-20.647803782672174,-21.21470374459476,0.5129905247981571,0.5138684820763727,0.5138684820763727,-5.074897561939896e-06,173.0,0.7196533883521732,3.129460029990658e-06,58704.58047905494,150695.41952094506,5.877629044654822,65.16684147564955,7.0840000000000005,7.252000000000001,14.336000000000002,91.6107151815589,91.6839454113044,91.73683109514947,91.78409747597884,3.0,4.954860926692306,2400.0,1.0,55802.49057864119,0.00018776760179943947,14.564509421064159,7.265584958270367,-0.13782473001629114
55480.0,22.224072512593917,11.136934387072564,-19.870706757809153,-20.64820275307069,-21.215088258126134,0.5129652869293592,0.5138431095347699,0.5138431095347699,-5.074119106420197e-06,173.0,0.7196690348133203,3.129124436240253e-06,58701.30411009072,150698.6958899093,5.877599536388938,65.16575790644443,7.0840000000000005,7.252000000000001,14.336000000000002,91.60838223831819,91.68160868979997,91.73449165738523,91.78175561925559,3.0,4.954835571413492,2400.0,1.0,55802.49057864119,0.00018774746617441517,14.562071425082758,7.264721494771437,-0.137824728153646
55485.0,22.22273545564894,11.135726010924541,-19.871125522915015,-20.64860170297737,-21.21547275197886,0.5129400529241627,0.5138177408850362,0.5138177408850362,-5.073340814297732e-06,173.0,0.7196846795966095,3.1287888867840414e-06,58698.02809246996,150701.97190753004,5.877570032649297,65.16467446401185,7.0840000000000005,7.252000000000001,14.336000000000002,91.6060494265499,91.67927209983833,91.73215235121374,91.77941389416743,3.0,4.954810217043085,2400.0,1.0,55802.49057864119,0.00018772733320704247,14.559633874154434,7.263858159884921,-0.13782472629100084
55490.0,22.221398476549727,11.134517700883048,-19.87154426641391,-20.649000632392582,-21.215857226153297,0.5129148227817586,0.5137923761263546,0.5137923761263546,-5.072562685526297e-06,173.0,0.719700322702262,3.128453381614045e-06,58694.75242614633,150705.24757385367,5.877540533434951,65.16359114834164,7.0840000000000005,7.252000000000001,14.336000000000002,91.60371674625026,91.67693564141568,91.72981317663154,91.7770723007106,3.0,4.954784863581108,2400.0,1.0,55802.49057864119,0.0001877072028968427,14.557196768187694,7.262994953586583,-0.13782472722232342
55495.0,22.220061575295126,11.133309456946401,-19.87196298830624,-20.649399541316708,-21.21624168064978,0.512889596501338,0.5137670152579086,0.5137670152579086,-5.071784720060966e-06,173.0,0.7197159641304995,3.1281179207230696e-06,58691.47711107339,150708.5228889266,5.877511038744948,65.16250795942356,7.0840000000000005,7.252000000000001,14.336000000000002,91.6013841974155,91.67459931452912,91.7274741336323,91.77473083888135,3.0,4.954759511027584,2400.0,1.0,55802.49057864119,0.0001876870752433842,14.554760107094713,7.262131875854019,-0.13782472535967827
55500.0,22.218724751883993,11.132101279112913,-19.872381688592412,-20.6497984297501,-21.216626115468667,0.5128643740820925,0.5137416582788819,0.5137416582788819,-5.0710069178574614e-06,173.0,0.7197316038815431,3.1277825041043053e-06,58688.20214720487,150711.79785279513,5.87748154857834,65.16142489724754,7.0840000000000005,7.252000000000001,14.336000000000002,91.5990517800418,91.67226311917233,91.7251352222166,91.77238950867593,3.0,4.954734159382534,2400.0,1.0,55802.49057864119,0.00018766695024625832,14.552323890789454,7.2612689266657195,-0.13782472722232342
55505.0,22.217388006315176,11.130893167380906,-19.87280036727282,-20.650197297693147,-21.21701053061031,0.5128391555232138,0.513716305188458,0.513716305188458,-5.0702292788682925e-06,173.0,0.7197472419556142,3.1274471317489595e-06,58684.92753449438,150715.07246550563,5.877452062934177,65.16034196180333,7.0840000000000005,7.252000000000001,14.336000000000002,91.59671949412544,91.66992705534491,91.72279644237811,91.77004831009059,3.0,4.954708808645983,2400.0,1.0,55802.49057864119,0.00018764682790493758,14.549888119176686,7.260406105995566,-0.13782472908496857
55510.0,22.21605133858752,11.129685121748697,-19.873219024347875,-20.650596145146224,-21.217394926075038,0.5128139408238936,0.5136909559858213,0.5136909559858213,-5.069451803049821e-06,173.0,0.7197628783529343,3.1271118036506037e-06,58681.65327289556,150718.34672710445,5.87742258181151,65.15925915308074,7.0840000000000005,7.252000000000001,14.336000000000002,91.59438733966259,91.66759112304227,91.72045779410995,91.76770724312165,3.0,4.9546834588179545,2400.0,1.0,55802.49057864119,0.00018762670821903621,14.54745279217217,7.259543413822931,-0.13782472722232342
55515.0,22.21471474869987,11.1284771422146,-19.87363765981798,-20.65099497210969,-21.21777930186322,0.5127887299833243,0.5136656106701557,0.5136656106701557,-5.068674490355199e-06,173.0,0.7197785130737245,3.126776519800823e-06,58678.37936236208,150721.6206376379,5.877393105209391,65.15817647106958,7.0840000000000005,7.252000000000001,14.336000000000002,91.59205531664948,91.66525532225936,91.71811927741382,91.76536630776525,3.0,4.954658109898468,2400.0,1.0,55802.49057864119,0.00018760659118804938,14.545017909682452,7.2586808501225795,-0.137824728153646
55520.0,22.21337823665107,11.127269228776933,-19.874056273683543,-20.65139377858392,-21.218163657975197,0.5127635230006979,0.513640269240646,0.513640269240646,-5.067897340740146e-06,173.0,0.719794146118206,3.1264412801927776e-06,58675.10580284766,150724.89419715235,5.877363633126872,65.15709391575967,7.0840000000000005,7.252000000000001,14.336000000000002,91.58972342508237,91.66291965299241,91.7157808922834,91.76302550401772,3.0,4.9546327618875505,2400.0,1.0,55802.49057864119,0.00018758647681156666,14.542583471621409,7.257818414872927,-0.13782473094761372
55525.0,22.21204180243997,11.126061381434015,-19.87447486594496,-20.6517925645693,-21.218547994411313,0.5127383198752073,0.5136149316964765,0.5136149316964765,-5.067120354157173e-06,173.0,0.7198097774866001,3.1261060848176414e-06,58671.83259430593,150728.16740569405,5.877334165563003,65.15601148714082,7.0840000000000005,7.252000000000001,14.336000000000002,91.58739166495744,91.66058411523976,91.71344263871296,91.76068483187528,3.0,4.954607414785221,2400.0,1.0,55802.49057864119,0.00018756636508905847,14.540149477893694,7.256956108047785,-0.1378247318789363
55530.0,22.210705446065404,11.12485360018416,-19.87489343660264,-20.65219133006618,-21.21893231117193,0.5127131206060452,0.5135895980368328,0.5135895980368328,-5.066343530563924e-06,173.0,0.7198254071791279,3.125770933669744e-06,58668.559736690615,150731.44026330937,5.877304702516836,65.15492918520279,7.0840000000000005,7.252000000000001,14.336000000000002,91.58506003627093,91.65824870899552,91.71110451670307,91.75834429133414,3.0,4.954582068591503,2400.0,1.0,55802.49057864119,0.00018754625602018465,14.537715928418654,7.256093929628286,-0.13782473281025887
55535.0,22.209369167526223,11.123645885025683,-19.87531198565699,-20.65259007507494,-21.21931660825739,0.5126879251924046,0.5135642682608994,0.5135642682608994,-5.065566869912269e-06,173.0,0.7198410351960105,3.1254358267398455e-06,58665.2872299554,150734.7127700446,5.877275243987427,65.15384700993546,7.0840000000000005,7.252000000000001,14.336000000000002,91.58272853901906,91.65591343425552,91.70876652624911,91.75600388239059,3.0,4.954556723306421,2400.0,1.0,55802.49057864119,0.00018752614960439073,14.535282823099042,7.255231879587287,-0.13782473374158144
55540.0,22.20803296682126,11.122438235956901,-19.875730513108408,-20.65298879959596,-21.21970088566804,0.5126627336334787,0.5135389423678621,0.5135389423678621,-5.064790372158568e-06,173.0,0.719856661537469,3.125100764021471e-06,58662.015074054,150737.984925946,5.8772457899738235,65.15276496132856,7.0840000000000005,7.252000000000001,14.336000000000002,91.58039717319802,91.65357829101765,91.70642866734478,91.75366360504088,3.0,4.954531378929998,2400.0,1.0,55802.49057864119,0.00018750604584128827,14.532850161850483,7.2543699579040535,-0.13782473746687174
55545.0,22.206696843949356,11.121230652976132,-19.876149018957303,-20.65338750362961,-21.220085143404233,0.512637545928461,0.5135136203569064,0.5135136203569064,-5.064014037256617e-06,173.0,0.7198722862037243,3.124765745506552e-06,58658.743268940125,150741.25673105987,5.877216340475083,65.1516830393719,7.0840000000000005,7.252000000000001,14.336000000000002,91.57806593880409,91.65124327927775,91.70409093998776,91.75132345928124,3.0,4.954506035462254,2400.0,1.0,55802.49057864119,0.0001874859447303931,14.530417944581199,7.253508164554151,-0.1378247356042266
55550.0,22.20536079890935,11.12002313608169,-19.876567503204075,-20.653786187176262,-21.22046938146631,0.5126123620765453,0.5134883022272182,0.5134883022272182,-5.063237865161492e-06,173.0,0.7198879091949977,3.1244307711878033e-06,58655.471814567485,150744.52818543251,5.877186895490255,65.1506012440553,7.0840000000000005,7.252000000000001,14.336000000000002,91.5757348358334,91.64890839903244,91.70175334417232,91.74898344510798,3.0,4.954480692903214,2400.0,1.0,55802.49057864119,0.0001874658462712682,14.527986171203086,7.2526464995149755,-0.1378247356042266
55555.0,22.204024831700078,11.118815685271889,-19.87698596584913,-20.654184850236287,-21.220853599854628,0.5125871820769253,0.5134629879779835,0.5134629879779835,-5.062461855827629e-06,173.0,0.7199035305115099,3.124095841057536e-06,58652.200710889825,150747.79928911017,5.877157455018395,65.14951957536853,7.0840000000000005,7.252000000000001,14.336000000000002,91.57340386428224,91.64657365027755,91.6994158798973,91.74664356251729,3.0,4.954455351252902,2400.0,1.0,55802.49057864119,0.00018744575046345216,14.525554841626148,7.25178496276298,-0.13782473746687174
55560.0,22.20268894232037,11.117608300545047,-19.877404406892875,-20.65458349281005,-21.22123779856954,0.5125620059287953,0.5134376776083888,0.5134376776083888,-5.0616860092107474e-06,173.0,0.719919150153482,3.123760955108846e-06,58648.92995786088,150751.07004213912,5.877128019058556,65.14843803330136,7.0840000000000005,7.252000000000001,14.336000000000002,91.5710730241468,91.64423903300802,91.69707854715982,91.74430381150539,3.0,4.954430010511337,2400.0,1.0,55802.49057864119,0.00018742565730653075,14.523123955764063,7.250923554276433,-0.13782473746687174
55565.0,22.20135313076907,11.116400981899478,-19.877822826335716,-20.65498211489794,-21.221621977611388,0.5125368336313496,0.5134123711176204,0.5134123711176204,-5.060910325264643e-06,173.0,0.7199347681211345,3.1234261133336317e-06,58645.659555434424,150754.34044456558,5.877098587609793,65.14735661784363,7.0840000000000005,7.252000000000001,14.336000000000002,91.56874231542332,91.6419045472218,91.69474134595299,91.74196419206855,3.0,4.954404670678543,2400.0,1.0,55802.49057864119,0.0001874055668000179,14.520693513524963,7.25006227403084,-0.1378247356042266
55570.0,22.200017397045006,11.115193729333495,-19.878241224178055,-20.655380716500318,-21.222006136980525,0.5125116651837829,0.5133870685048652,0.5133870685048652,-5.06013480394375e-06,173.0,0.7199503844146887,3.1230913157241816e-06,58642.38950356418,150757.6104964358,5.877069160671159,65.14627532898508,7.0840000000000005,7.252000000000001,14.336000000000002,91.56641173810799,91.63957019291425,91.6924042762751,91.73962470420305,3.0,4.954379331754545,2400.0,1.0,55802.49057864119,0.0001873854789434509,14.51826351481879,7.249201122002597,-0.1378247356042266
55575.0,22.198681741147006,11.113986542845414,-19.878659600420292,-20.65577929761756,-21.2223902766773,0.5124865005852899,0.51336176976931,0.51336176976931,-5.059359445203146e-06,173.0,0.7199659990343654,3.12275656227317e-06,58639.11980220388,150760.88019779613,5.877039738241708,65.1451941667155,7.0840000000000005,7.252000000000001,14.336000000000002,91.56408129219703,91.63723597008244,91.69006733812151,91.73728534790511,3.0,4.954353993739365,2400.0,1.0,55802.49057864119,0.0001873653937363902,14.515833959557298,7.248340098169004,-0.13782473746687174
55580.0,22.197346163073906,11.112779422433551,-19.87907795506284,-20.656177858250036,-21.22277439670206,0.5124613398350656,0.5133364749101422,0.5133364749101422,-5.0585842489979105e-06,173.0,0.7199816119803851,3.122421852973263e-06,58635.85045130736,150764.14954869266,5.877010320320496,65.14411313102468,7.0840000000000005,7.252000000000001,14.336000000000002,91.56175097768667,91.63490187872137,91.68773053148938,91.73494612317099,3.0,4.954328656633024,2400.0,1.0,55802.49057864119,0.00018734531117839577,14.513404847652222,7.247479202507343,-0.1378247383981943
55585.0,22.19601066282453,11.111572368096217,-19.8794962881061,-20.656576398398126,-21.223158497055156,0.5124361829323054,0.5133111839265493,0.5133111839265493,-5.057809215282477e-06,173.0,0.7199972232529687,3.1220871878167222e-06,58632.58145082836,150767.41854917165,5.876980906906577,65.1430322219024,7.0840000000000005,7.252000000000001,14.336000000000002,91.55942079457311,91.6325679188285,91.68539385637295,91.73260702999693,3.0,4.954303320435546,2400.0,1.0,55802.49057864119,0.00018732523126900334,14.510976179013413,7.246618434993954,-0.13782473746687174
55590.0,22.194675240397707,11.11036537983173,-19.879914599550478,-20.656974918062197,-21.223542577736943,0.5124110298762046,0.5132858968177187,0.5132858968177187,-5.057034344012567e-06,173.0,0.7200128328523369,3.121752566796597e-06,58629.31280072066,150770.68719927935,5.876951497999007,65.14195143933838,7.0840000000000005,7.252000000000001,14.336000000000002,91.5570907428526,91.63023409039923,91.68305731277107,91.7302680683791,3.0,4.954277985146953,2400.0,1.0,55802.49057864119,0.0001873051540077958,14.508547953554409,7.245757795607006,-0.13782473746687174
55595.0,22.19333989579227,11.109158457638403,-19.880332889396378,-20.657373417242624,-21.223926638747766,0.512385880665959,0.5132606135828385,0.5132606135828385,-5.056259635141332e-06,173.0,0.7200284407787102,3.121417989904339e-06,58626.044500938086,150773.9554990619,5.876922093596841,65.14087078332247,7.0840000000000005,7.252000000000001,14.336000000000002,91.5547608225213,91.6279003934302,91.68072090067857,91.72792923831388,3.0,4.954252650767269,2400.0,1.0,55802.49057864119,0.00018728507939426035,14.50612017118134,7.2448972843209685,-0.1378247383981943
55600.0,22.192004629007037,11.10795160151455,-19.88075115764421,-20.65777189593977,-21.224310680087974,0.5123607353007648,0.5132353342210967,0.5132353342210967,-5.055485088623849e-06,173.0,0.7200440470323095,3.1210834571325845e-06,58622.77655143439,150777.2234485656,5.876892693699135,65.13979025384438,7.0840000000000005,7.252000000000001,14.336000000000002,91.55243103357549,91.62556682791596,91.67838462009314,91.72559053979742,3.0,4.954227317296515,2400.0,1.0,55802.49057864119,0.00018726500742795508,14.503692831805834,7.244036901113047,-0.1378247393295169
55605.0,22.190669440040836,11.106744811458483,-19.88116940429437,-20.658170354154034,-21.224694701757915,0.5123355937798176,0.5132100587316817,0.5132100587316817,-5.054710704416481e-06,173.0,0.7200596516133551,3.1207489684747503e-06,58619.50895216345,150780.49104783655,5.876863298304946,65.1387098508939,7.0840000000000005,7.252000000000001,14.336000000000002,91.55010137601133,91.62323339385654,91.67604847100675,91.72325197282603,3.0,4.954201984734715,2400.0,1.0,55802.49057864119,0.00018724493810848503,14.501265935343175,7.243176645962274,-0.1378247383981943
55610.0,22.18933432889249,11.105538087468519,-19.88158762934727,-20.658568791885763,-21.22507870375795,0.5123104561023142,0.513184787113782,0.513184787113782,-5.053936482473021e-06,173.0,0.7200752545220677,3.1204145239226646e-06,58616.24170307903,150783.75829692098,5.876833907413329,65.1376295744608,7.0840000000000005,7.252000000000001,14.336000000000002,91.54777184982508,91.62090009124438,91.67371245342167,91.72091353739587,3.0,4.954176653081893,2400.0,1.0,55802.49057864119,0.00018722487143535988,14.498839481701268,7.2423165188439835,-0.1378247393295169
55615.0,22.187999295560818,11.104331429542965,-19.882005832803312,-20.658967209135344,-21.225462686088417,0.512285322267451,0.5131595193665865,0.5131595193665865,-5.053162422748547e-06,173.0,0.7200908557586677,3.1200801234689356e-06,58612.97480413498,150787.02519586502,5.87680452102334,65.13654942453483,7.0840000000000005,7.252000000000001,14.336000000000002,91.5454424550129,91.6185669200778,91.6713765673293,91.71857523350326,3.0,4.954151322338069,2400.0,1.0,55802.49057864119,0.00018720480740813615,14.496413470791659,7.2414565197353316,-0.1378247393295169
55620.0,22.186664340044647,11.10312483768014,-19.882424014662906,-20.659365605903147,-21.225846648749673,0.512260192274425,0.5131342554892843,0.5131342554892843,-5.052388525198136e-06,173.0,0.7201064553233759,3.1197457671061663e-06,58609.708255285084,150790.29174471492,5.876775139134038,65.13546940110578,7.0840000000000005,7.252000000000001,14.336000000000002,91.54311319157105,91.61623388035218,91.6690408127285,91.7162370611444,3.0,4.954125992503267,2400.0,1.0,55802.49057864119,0.00018718474602636998,14.493987902525884,7.2405966486134545,-0.1378247393295169
